pid,file_size_bytes,file_exists
POST00000116,415554,True
POST00002836,4467428,True
POST00002498,2050351,True
POST00001484,4267003,True
POST00003710,897441,True
POST00001507,4146478,True
POST00000930,39499483,True
POST00003860,3083596,True
POST00001687,8948401,True
POST00003932,9541278,True
POST00003771,9770590,True
POST00003914,24657551,True
POST00003679,13195002,True
POST00003798,9358091,True
POST00003766,12925725,True
POST00003657,8544299,True
POST00003602,9530169,True
POST00002633,22523807,True
POST00000702,547570,True
POST00003750,2636615,True
POST00003743,3543747,True
POST00003685,2283931,True
POST00003658,4892268,True
POST00001851,3284868,True
POST00001387,10518259,True
POST00003632,7265670,True
POST00000651,184365,True
POST00000102,30068586,True
POST00003808,961667,True
POST00003564,14832228,True
POST00003343,9201016,True
POST00000609,3020631,True
POST00003645,65070451,True
POST00003785,4620190,True
POST00003492,11727737,True
POST00002680,13079968,True
POST00003795,2318099,True
POST00001654,3610221,True
POST00002593,2198769,True
POST00001956,790724,True
POST00002725,8724926,True
POST00003531,767216,True
POST00002855,15522660,True
POST00002344,7653285,True
POST00001999,9806298,True
POST00003041,2988203,True
POST00002456,3578912,True
POST00003653,12096510,True
POST00000561,2064793,True
POST00000993,2738567,True
POST00002469,10019675,True
POST00002768,3057669,True
POST00002229,6632609,True
POST00000360,3322061,True
POST00000379,14288660,True
POST00000347,3105067,True
POST00001232,4531434,True
POST00000385,380471,True
POST00003222,618480,True
POST00003623,2325427,True
POST00002026,1802254,True
POST00002539,1433297,True
POST00002380,5802590,True
POST00002790,3222451,True
POST00003042,5941936,True
POST00003018,4247803,True
POST00002015,1906358,True
POST00002252,1690028,True
POST00002491,674610,True
POST00001919,2983242,True
POST00003962,11976458,True
POST00003951,4754460,True
POST00003228,5183658,True
POST00001944,2489382,True
POST00000793,2040450,True
POST00001997,8071634,True
POST00000612,2992348,True
POST00002700,9736808,True
POST00001289,3457830,True
POST00002640,1687564,True
POST00001784,7921215,True
POST00000071,554165,True
POST00000392,2440789,True
POST00002559,13813435,True
POST00000616,1436433,True
POST00001752,5394649,True
POST00000968,1813458,True
POST00000743,1642670,True
POST00002390,11330008,True
POST00001908,7653522,True
POST00002044,5944583,True
POST00002468,8225459,True
POST00001195,9740504,True
POST00000595,1995006,True
POST00000723,824447,True
POST00002272,4367808,True
POST00003949,23086731,True
POST00002870,7362020,True
POST00001898,6582333,True
POST00001658,3338964,True
POST00002959,4244418,True
POST00002543,6975767,True
POST00001716,2333125,True
POST00000290,2762980,True
POST00001627,5153495,True
POST00000554,10337917,True
POST00003153,174253,True
POST00000919,6885800,True
POST00002043,7706201,True
POST00003468,1490529,True
POST00000282,866034,True
POST00001018,1950952,True
POST00000568,1150262,True
POST00002970,246545,True
POST00003715,1485258,True
POST00003732,2373210,True
POST00002270,7316362,True
POST00001501,2742242,True
POST00003108,17008359,True
POST00000209,1290482,True
POST00000553,5930973,True
POST00001277,5064285,True
POST00002023,41032295,True
POST00003232,9576136,True
POST00002103,34352235,True
POST00003755,7014027,True
POST00000306,2452351,True
POST00000184,7786961,True
POST00003046,18667133,True
POST00003476,3119830,True
POST00002162,6700707,True
POST00000413,5411040,True
POST00001354,1495430,True
POST00000082,885227,True
POST00003305,2203012,True
POST00000991,4256850,True
POST00001388,705920,True
POST00001470,4341325,True
POST00001185,1512086,True
POST00002937,2837464,True
POST00002142,985256,True
POST00003238,5152849,True
POST00003382,690065,True
POST00003257,13210334,True
POST00003267,4372167,True
POST00002098,4713782,True
POST00000485,1213514,True
POST00003105,1537156,True
POST00003027,15374114,True
POST00000700,10801777,True
POST00002423,749833,True
POST00003021,2348294,True
POST00003614,21797116,True
POST00003916,1534004,True
POST00001611,3780871,True
POST00001777,367656,True
POST00003907,2107983,True
POST00002784,12567205,True
POST00001206,558836,True
POST00001618,2541654,True
POST00000100,5601319,True
POST00000962,9539303,True
POST00000613,4242350,True
POST00001241,1689252,True
POST00001026,14991213,True
POST00001294,3544487,True
POST00003466,4054421,True
POST00002686,15046818,True
POST00001461,7691936,True
POST00001202,7966177,True
POST00001333,4865255,True
POST00002994,3192189,True
POST00003340,4800392,True
POST00000107,3167023,True
POST00001721,4411103,True
POST00002636,1226911,True
POST00002555,780740,True
POST00003347,1187805,True
POST00002617,1675694,True
POST00002433,3829299,True
POST00003588,3313794,True
POST00002042,3524120,True
POST00003910,4139678,True
POST00001720,2910940,True
POST00002490,2948891,True
POST00002794,5003016,True
POST00000676,1240442,True
POST00000345,7324892,True
POST00002537,15258399,True
POST00000653,9163222,True
POST00000671,11457596,True
POST00000646,4461794,True
POST00002330,8871584,True
POST00000714,6069709,True
POST00000719,11079566,True
POST00002873,1347152,True
POST00002804,1728610,True
POST00002785,4253443,True
POST00001550,2370530,True
POST00002157,29312847,True
POST00000099,2898961,True
POST00001218,7738452,True
POST00003160,5743658,True
POST00000516,6959089,True
POST00002046,23103473,True
POST00001822,34018045,True
POST00003751,1706065,True
POST00001872,5345938,True
POST00001514,7458764,True
POST00003138,8580677,True
POST00002172,1330348,True
POST00001226,2711822,True
POST00003471,4252993,True
POST00000508,28515681,True
POST00002106,4974610,True
POST00003265,4695028,True
POST00002962,3258215,True
POST00002462,1888585,True
POST00001508,16580875,True
POST00002353,32038072,True
POST00000807,15395038,True
POST00001420,2689862,True
POST00001566,3499789,True
POST00001167,2392343,True
POST00001769,3704458,True
POST00002512,9302560,True
POST00001449,2673023,True
POST00002831,6415281,True
POST00001569,5656995,True
POST00003040,2520582,True
POST00001950,3218373,True
POST00000771,39517285,True
POST00002983,1114359,True
POST00003081,1972881,True
POST00003579,11681070,True
POST00003682,4839625,True
POST00003873,16505459,True
POST00001776,5891996,True
POST00003204,6722143,True
POST00001850,7059060,True
POST00001574,2705596,True
POST00001154,403064,True
POST00001911,2998388,True
POST00002284,3901361,True
POST00003664,8607759,True
POST00000445,6390503,True
POST00001451,2390832,True
POST00002666,1747817,True
POST00003770,3361598,True
POST00002002,2017222,True
POST00000320,3096902,True
POST00001987,5137036,True
POST00000547,3518637,True
POST00002439,3634721,True
POST00003517,1591077,True
POST00000251,26166746,True
POST00000848,14162154,True
POST00001783,7918299,True
POST00001338,17486391,True
POST00000873,11674195,True
POST00002856,2289010,True
POST00002151,4742639,True
POST00002313,17573408,True
POST00003053,11872671,True
POST00003530,32008487,True
POST00002404,15706142,True
POST00001067,1861004,True
POST00002200,9562675,True
POST00001532,6257413,True
POST00002269,2031328,True
POST00001356,1667818,True
POST00000190,1713628,True
POST00003601,4751770,True
POST00002460,5653252,True
POST00002453,22968044,True
POST00001385,12393676,True
POST00002127,4461464,True
POST00001137,3462821,True
POST00000174,6156644,True
POST00001463,17394867,True
POST00003955,8297453,True
POST00002402,2706622,True
POST00001279,1360775,True
POST00002182,1333476,True
POST00000262,3272805,True
POST00001433,5232231,True
POST00000223,12005763,True
POST00001692,82402804,True
POST00003182,6295196,True
POST00003168,53939482,True
POST00002996,85774486,True
POST00003452,12061295,True
POST00003119,38572543,True
POST00003218,3053765,True
POST00003891,29129392,True
POST00001058,4189958,True
POST00002008,3201000,True
POST00003286,1489368,True
POST00003567,48152087,True
POST00003742,24350153,True
POST00002760,11754280,True
POST00001773,83374352,True
POST00002437,16676489,True
POST00003421,11167355,True
POST00002521,7758825,True
POST00001682,3372695,True
POST00001359,1010889,True
POST00001161,13497997,True
POST00002307,3441947,True
POST00003050,10107612,True
POST00003603,851013,True
POST00000888,3017450,True
POST00003857,4285233,True
POST00002114,12404201,True
POST00001498,2218392,True
POST00001951,3816253,True
POST00000004,387967,True
POST00000927,6736026,True
POST00001524,4729156,True
POST00001325,1534047,True
POST00000455,11015556,True
POST00003655,791461,True
POST00000176,6232722,True
POST00001885,6280749,True
POST00001989,7556668,True
POST00000376,3168027,True
POST00002778,7071427,True
POST00002267,1651362,True
POST00000489,2371117,True
POST00001900,19572684,True
POST00001761,2399095,True
POST00000060,1383587,True
POST00000678,658484,True
POST00001744,1106231,True
POST00000162,26802006,True
POST00000271,1143779,True
POST00001065,858828,True
POST00000621,1093185,True
POST00001006,44485209,True
POST00001309,896121,True
POST00000789,4734630,True
POST00000252,32884911,True
POST00000302,2771142,True
POST00000351,672420,True
POST00002662,1160977,True
POST00000865,894612,True
POST00003966,2101093,True
POST00000721,5778492,True
POST00001537,1771513,True
POST00000915,10181652,True
POST00000923,15761781,True
POST00003443,1226451,True
POST00000040,7295009,True
POST00000049,1182868,True
POST00000026,4430700,True
POST00003442,10633088,True
POST00002351,698535,True
POST00001209,27038251,True
POST00001798,378795,True
POST00002608,6763276,True
POST00001579,4774282,True
POST00000013,4389965,True
POST00000845,1924280,True
POST00001509,1458603,True
POST00003377,6273798,True
POST00001642,807853,True
POST00000274,1787427,True
POST00002051,3568552,True
POST00003694,5806736,True
POST00000318,898103,True
POST00001698,2181811,True
POST00001541,5889519,True
POST00002610,502007,True
POST00000098,3960046,True
POST00002054,4845986,True
POST00000712,1242203,True
POST00000781,1122911,True
POST00003558,1871463,True
POST00002552,1344011,True
POST00003381,6316712,True
POST00003604,1712693,True
POST00001196,728901,True
POST00002581,4417072,True
POST00001086,5309644,True
POST00002345,4789935,True
POST00001452,2640976,True
POST00002682,1179228,True
POST00000420,5958608,True
POST00000178,2617417,True
POST00000887,1061409,True
POST00000148,9417080,True
POST00002358,2621453,True
POST00002265,83708,True
POST00002454,2488693,True
POST00000758,7650245,True
POST00000187,2639892,True
POST00001500,8290010,True
POST00001464,4218457,True
POST00003036,6019606,True
POST00003333,15717523,True
POST00000695,987744,True
POST00000361,1157675,True
POST00001701,4012285,True
POST00001512,1414192,True
POST00000028,1121551,True
POST00000430,8003085,True
POST00001564,3032199,True
POST00000788,6511506,True
POST00002079,943083,True
POST00000410,2105525,True
POST00001021,1635999,True
POST00000529,2291415,True
POST00000341,6011229,True
POST00000878,1873093,True
POST00001057,1616250,True
POST00000039,704915,True
POST00003302,1018845,True
POST00001662,5152604,True
POST00003906,22534680,True
POST00000487,8961770,True
POST00000241,11158116,True
POST00000469,2689204,True
POST00000030,6435346,True
POST00002006,8143546,True
POST00000739,2062116,True
POST00001403,2235921,True
POST00000805,3045158,True
POST00000206,33365996,True
POST00001164,2053724,True
POST00003171,509007,True
POST00003618,4734608,True
POST00003427,1330408,True
POST00003455,928003,True
POST00003388,1827695,True
POST00003184,1112013,True
POST00003195,1035264,True
POST00002113,6218023,True
POST00002424,3220103,True
POST00000022,3495758,True
POST00001108,4197928,True
POST00001216,436983,True
POST00002266,4820524,True
POST00000363,1105190,True
POST00002089,1648445,True
POST00000701,1039292,True
POST00001676,539690,True
POST00001749,1035870,True
POST00001660,9110958,True
POST00000696,2298268,True
POST00000156,1976529,True
POST00001008,1584922,True
POST00002565,4439246,True
POST00001646,3579692,True
POST00000495,8919025,True
POST00003668,649098,True
POST00002391,4232077,True
POST00003189,1554949,True
POST00002688,413837,True
POST00001513,647421,True
POST00001474,549988,True
POST00002373,6604327,True
POST00002687,727561,True
POST00000638,5500137,True
POST00002249,6619800,True
POST00002394,1560211,True
POST00002575,24071630,True
POST00002693,18623748,True
POST00002579,1473730,True
POST00000527,1359077,True
POST00000943,1400373,True
POST00003075,9346775,True
POST00001290,3371365,True
POST00001084,1029795,True
POST00002927,4910553,True
POST00000328,1024338,True
POST00000517,626323,True
POST00000332,14081478,True
POST00000342,1335924,True
POST00000346,1010075,True
POST00001227,2001241,True
POST00001729,5469979,True
POST00002629,23352259,True
POST00000856,5433071,True
POST00001895,4778959,True
POST00003004,6197909,True
POST00002670,4274798,True
POST00001143,13023225,True
POST00003571,14632409,True
POST00003554,3579092,True
POST00003520,11496232,True
POST00003220,1142279,True
POST00002669,2350535,True
POST00003411,1068501,True
POST00003930,1472579,True
POST00000736,10822481,True
POST00001043,1929883,True
POST00003878,505910,True
POST00001879,5085808,True
POST00003948,8097919,True
POST00003888,15632963,True
POST00002239,4871563,True
POST00000639,3068712,True
POST00003943,785397,True
POST00002516,2230683,True
POST00001121,4111503,True
POST00002069,5251714,True
POST00002419,7533094,True
POST00003129,3859716,True
POST00001236,2012648,True
POST00002387,2686928,True
POST00003794,1898444,True
POST00002421,1507105,True
POST00001412,1784140,True
POST00003733,1906868,True
POST00000433,480486,True
POST00001953,1208771,True
POST00003482,351651,True
POST00000393,6687771,True
POST00003486,510581,True
POST00001998,1227510,True
POST00003528,675369,True
POST00000240,1478999,True
POST00003802,1190674,True
POST00002716,12238604,True
POST00001459,8060138,True
POST00000051,2766500,True
POST00001393,4644551,True
POST00002733,2339217,True
POST00001169,24989199,True
POST00000589,20194641,True
POST00000521,2317229,True
POST00000637,499779,True
POST00001695,687504,True
POST00000909,643451,True
POST00001562,8346391,True
POST00003099,1167825,True
POST00000270,4703922,True
POST00001631,1002238,True
POST00002659,10410180,True
POST00001118,2043402,True
POST00001266,1929392,True
POST00003562,3002721,True
POST00001267,1394031,True
POST00002906,2641603,True
POST00003170,1961222,True
POST00001764,1458028,True
POST00003507,894247,True
POST00003739,1271623,True
POST00002848,528997,True
POST00000447,2397210,True
POST00002083,3433956,True
POST00003359,9822181,True
POST00003823,2182110,True
POST00002204,4164750,True
POST00000258,821903,True
POST00003735,1125738,True
POST00002099,2424604,True
POST00001353,4494620,True
POST00001647,8685517,True
POST00000458,1140928,True
POST00003152,1223746,True
POST00001837,1535947,True
POST00003832,423028,True
POST00003929,2224257,True
POST00001805,1302857,True
POST00001438,1101865,True
POST00003651,12033916,True
POST00003858,626820,True
POST00003073,2799277,True
POST00003541,1132811,True
POST00003827,2597054,True
POST00003886,3140605,True
POST00002562,4647813,True
POST00002425,3908235,True
POST00001580,5013157,True
POST00002329,13046857,True
POST00002592,1345492,True
POST00000237,1828364,True
POST00000080,2505658,True
POST00001522,469971,True
POST00001315,912525,True
POST00002541,1926592,True
POST00001933,1643201,True
POST00002742,1290000,True
POST00001704,1324224,True
POST00003300,1346011,True
POST00002806,1508290,True
POST00003598,2754164,True
POST00003422,1374318,True
POST00003596,1300928,True
POST00003522,963150,True
POST00002857,1091411,True
POST00000402,11011749,True
POST00002740,678341,True
POST00003529,13001678,True
POST00003738,5398967,True
POST00003619,913981,True
POST00000756,2353972,True
POST00002536,37974133,True
POST00002933,1128392,True
POST00002867,3416030,True
POST00003687,547540,True
POST00000817,5235432,True
POST00003106,23441985,True
POST00002251,21464542,True
POST00001286,1295697,True
POST00001623,3593141,True
POST00001404,2547665,True
POST00003351,6784777,True
POST00000941,961982,True
POST00002598,1166983,True
POST00002040,4073488,True
POST00003589,909421,True
POST00002286,68190898,True
POST00002823,3446925,True
POST00001766,4193778,True
POST00000047,3160113,True
POST00001051,8904811,True
POST00003561,13272583,True
POST00003393,1934522,True
POST00000125,13489580,True
POST00001689,12068732,True
POST00001770,3787436,True
POST00002574,12503367,True
POST00003692,13673012,True
POST00003600,5749555,True
POST00003196,1719410,True
POST00001978,16800826,True
POST00001828,2350326,True
POST00003727,4554185,True
POST00003125,3213557,True
POST00001759,6824210,True
POST00002403,9828872,True
POST00001699,8809059,True
POST00001518,6305540,True
POST00001964,1649475,True
POST00003385,207671,True
POST00001314,2446213,True
POST00000592,4209994,True
POST00000170,2956772,True
POST00003487,3546232,True
POST00002764,3311198,True
POST00003000,25392974,True
POST00001696,2413115,True
POST00000483,2099312,True
POST00000614,2640110,True
POST00002074,6636521,True
POST00001187,6986885,True
POST00000471,3393140,True
POST00001671,3929370,True
POST00002055,3053210,True
POST00003321,1868389,True
POST00000313,1058782,True
POST00000335,2548016,True
POST00000075,1118624,True
POST00002825,4821702,True
POST00003069,539502,True
POST00002407,1890567,True
POST00003251,936617,True
POST00001734,1728411,True
POST00000138,970536,True
POST00003086,1443734,True
POST00002817,3811831,True
POST00001302,7231893,True
POST00002839,1618380,True
POST00002544,2189395,True
POST00000583,985104,True
POST00003229,956188,True
POST00001914,4347491,True
POST00000076,1280349,True
POST00000278,648735,True
POST00001848,1221539,True
POST00000542,1412065,True
POST00000109,1428866,True
POST00003357,180343,True
POST00001493,110553,True
POST00003150,6154492,True
POST00000882,3844283,True
POST00000090,1351324,True
POST00000939,3048050,True
POST00003439,1073651,True
POST00000936,752387,True
POST00002626,18599667,True
POST00000933,4934707,True
POST00000730,517731,True
POST00000849,6307366,True
POST00002632,1309585,True
POST00003100,44686002,True
POST00003112,4968689,True
POST00003713,1312630,True
POST00001615,1125628,True
POST00001892,493235,True
POST00000408,2237245,True
POST00002714,3034508,True
POST00003607,3430512,True
POST00001867,1631852,True
POST00001471,766303,True
POST00001626,36346948,True
POST00000498,4904638,True
POST00002155,7328992,True
POST00001458,2004832,True
POST00001816,3375413,True
POST00000524,3532707,True
POST00000742,1753486,True
POST00001516,18739886,True
POST00001158,921904,True
POST00002520,216411,True
POST00001670,2228383,True
POST00003671,3327617,True
POST00003274,5585937,True
POST00003641,8186881,True
POST00002244,14944507,True
POST00001087,2934327,True
POST00001732,7011335,True
POST00001088,1042917,True
POST00000573,19913355,True
POST00002299,8674120,True
POST00003549,29014224,True
POST00002729,7639980,True
POST00001645,5946877,True
POST00003236,48277078,True
POST00003615,10892081,True
POST00001401,4452106,True
POST00001220,3114649,True
POST00001453,4606583,True
POST00003792,5408140,True
POST00003960,5401409,True
POST00003680,2137978,True
POST00003483,2059220,True
POST00001525,8682312,True
POST00000785,14704274,True
POST00001762,2272562,True
POST00003729,7785983,True
POST00000656,11453517,True
POST00002304,15982382,True
POST00001130,570179,True
POST00000890,644406,True
POST00001318,4505888,True
POST00002816,4339345,True
POST00001705,2561209,True
POST00000500,1184246,True
POST00000780,8527710,True
POST00001992,1153542,True
POST00003491,2389442,True
POST00002500,3898985,True
POST00000683,5985467,True
POST00003413,3556316,True
POST00002697,7165353,True
POST00001418,14411683,True
POST00002057,2595142,True
POST00003460,7026274,True
POST00001856,3734319,True
POST00000518,2553323,True
POST00000285,585356,True
POST00001329,3054869,True
POST00003555,5852418,True
POST00001542,16497247,True
POST00002518,18473350,True
POST00000450,13208895,True
POST00002009,14801659,True
POST00000069,19708179,True
POST00001273,5901283,True
POST00002184,4874641,True
POST00001593,3374967,True
POST00000711,3257698,True
POST00002596,4410669,True
POST00000113,22651945,True
POST00000902,21478509,True
POST00002845,2400734,True
POST00002949,3138096,True
POST00001918,3158365,True
POST00001765,738046,True
POST00002173,15117062,True
POST00002443,22717308,True
POST00001740,7981216,True
POST00002355,7530983,True
POST00002511,10456696,True
POST00003380,23874868,True
POST00000378,22221898,True
POST00000292,3228990,True
POST00002920,2537417,True
POST00001506,8379902,True
POST00002360,7831005,True
POST00003594,669461,True
POST00001591,10608065,True
POST00000913,6674464,True
POST00002152,10550986,True
POST00000226,2787388,True
POST00002753,40798855,True
POST00002752,41891941,True
POST00000630,8421546,True
POST00002508,1259287,True
POST00003009,2047301,True
POST00003637,7679518,True
POST00001714,8994378,True
POST00002505,1269755,True
POST00001786,20753843,True
POST00000042,7320451,True
POST00001678,5707935,True
POST00001342,5990259,True
POST00001358,8182989,True
POST00003978,4969470,True
POST00001344,7034288,True
POST00002466,9728465,True
POST00002000,957346,True
POST00001787,1454551,True
POST00002232,1410957,True
POST00001970,3730092,True
POST00001496,2161993,True
POST00001745,4460947,True
POST00001878,2929908,True
POST00002616,6508979,True
POST00003749,4609303,True
POST00001560,1925049,True
POST00002475,4761605,True
POST00001673,6275114,True
POST00000121,2707920,True
POST00000507,5571804,True
POST00003315,5175631,True
POST00002556,2608122,True
POST00001884,30705604,True
POST00003169,3975602,True
POST00002318,379003,True
POST00002591,1648511,True
POST00003654,779861,True
POST00001958,9826928,True
POST00001916,1765333,True
POST00001210,11842890,True
POST00003318,40637097,True
POST00002027,4445333,True
POST00002428,10466369,True
POST00002612,21160949,True
POST00003764,13118678,True
POST00001873,1999260,True
POST00001422,8021988,True
POST00003139,10711893,True
POST00003477,3263934,True
POST00002510,1518723,True
POST00003358,3809400,True
POST00002613,957448,True
POST00002097,1778014,True
POST00001013,4642113,True
POST00000692,1260955,True
POST00002829,693932,True
POST00002989,261543,True
POST00002571,1331287,True
POST00003187,1488437,True
POST00002185,4091042,True
POST00002243,8318034,True
POST00001510,1611430,True
POST00003197,1711237,True
POST00003788,1202937,True
POST00001717,1036228,True
POST00001841,442540,True
POST00001597,3770644,True
POST00003941,3189008,True
POST00001296,5995632,True
POST00002377,4488882,True
POST00000925,4672798,True
POST00001941,3327846,True
POST00001138,2129005,True
POST00003467,14010113,True
POST00002149,2314222,True
POST00003901,2134305,True
POST00003730,5749497,True
POST00000920,2237013,True
POST00002860,9257440,True
POST00001175,9381131,True
POST00003096,112305,True
POST00000048,2422447,True
POST00002800,5594842,True
POST00000032,1938244,True
POST00002493,14023457,True
POST00003489,2073456,True
POST00003313,5848208,True
POST00002112,29946172,True
POST00001078,26102145,True
POST00003103,18503259,True
POST00002676,2859277,True
POST00002461,6446118,True
POST00003135,22681481,True
POST00000894,1071082,True
POST00001846,2799423,True
POST00003820,5400628,True
POST00002478,2900433,True
POST00000083,2172647,True
POST00002561,27888627,True
POST00000389,1717982,True
POST00002529,2784405,True
POST00000119,732482,True
POST00002903,7620202,True
POST00003223,17884826,True
POST00001845,2699385,True
POST00003494,4104127,True
POST00000778,3535732,True
POST00003057,1373614,True
POST00001622,5991829,True
POST00003701,9914613,True
POST00003532,1368102,True
POST00000448,950742,True
POST00000533,6270029,True
POST00002622,2654672,True
POST00001229,7303784,True
POST00003639,1590364,True
POST00003909,1557860,True
POST00000557,2550628,True
POST00001934,2913082,True
POST00003266,1738070,True
POST00002199,11247516,True
POST00003078,2906800,True
POST00003446,12258558,True
POST00000632,2123628,True
POST00002063,966546,True
POST00002422,4636153,True
POST00000336,1020942,True
POST00002630,4606401,True
POST00002364,8436230,True
POST00000354,1805526,True
POST00000344,777207,True
POST00003834,3984548,True
POST00002707,5683259,True
POST00000310,19473049,True
POST00000836,2967074,True
POST00001767,351127,True
POST00001502,3298090,True
POST00001002,5084937,True
POST00000101,1833875,True
POST00003304,4635597,True
POST00002282,1460445,True
POST00001754,4842633,True
POST00002310,6242241,True
POST00000977,6821146,True
POST00000869,2949568,True
POST00002664,2311271,True
POST00001223,1459002,True
POST00003665,2873701,True
POST00002810,981444,True
POST00001072,2100126,True
POST00001076,10215540,True
POST00001071,6082473,True
POST00001090,6107123,True
POST00003475,5414687,True
POST00002703,34642346,True
POST00002134,10631084,True
POST00003947,2522005,True
POST00002300,3312307,True
POST00002354,5382317,True
POST00002202,13202865,True
POST00001587,4115581,True
POST00002139,14769454,True
POST00001967,2708072,True
POST00001371,1053412,True
POST00002293,4418295,True
POST00002301,3625970,True
POST00000017,3293849,True
POST00003828,8524303,True
POST00001640,2044064,True
POST00000935,5999612,True
POST00000205,9830166,True
POST00000340,5686011,True
POST00003166,553218,True
POST00002945,4409086,True
POST00003253,1810847,True
POST00002765,1833714,True
POST00003217,5728398,True
POST00002866,6627911,True
POST00003314,3133580,True
POST00003245,2556554,True
POST00001364,3329687,True
POST00003616,2565752,True
POST00000355,2590056,True
POST00003188,1046873,True
POST00002542,5119146,True
POST00001675,2628350,True
POST00002031,675859,True
POST00001425,3701124,True
POST00002438,2205409,True
POST00001281,4658379,True
POST00001993,3611386,True
POST00001246,2131279,True
POST00001200,1194213,True
POST00002861,1772478,True
POST00003030,2612969,True
POST00002248,409026,True
POST00003219,22527740,True
POST00003587,7450232,True
POST00001936,2267431,True
POST00001435,1956033,True
POST00003971,824799,True
POST00001906,405183,True
POST00000301,8481005,True
POST00003774,4323893,True
POST00003278,859876,True
POST00002942,12867843,True
POST00001044,1054628,True
POST00002821,1357242,True
POST00002101,2709548,True
POST00000035,11782769,True
POST00002957,7875338,True
POST00001335,18667740,True
POST00003462,1094822,True
POST00000462,612849,True
POST00002838,1567171,True
POST00002519,1973608,True
POST00001551,686711,True
POST00002961,2254079,True
POST00001492,18294090,True
POST00002177,2042002,True
POST00000333,7585210,True
POST00001789,12739598,True
POST00001306,1677594,True
POST00002137,16391452,True
POST00003365,13978857,True
POST00000436,9407510,True
POST00003565,3946632,True
POST00002332,2078016,True
POST00003097,2383707,True
POST00002440,2570562,True
POST00000972,2211093,True
POST00003214,2353750,True
POST00002898,9353898,True
POST00003712,7679937,True
POST00002146,13489453,True
POST00001045,12047114,True
POST00001362,5946196,True
POST00002154,2330064,True
POST00003130,6816236,True
POST00000988,840553,True
POST00000033,3354383,True
POST00002147,20327636,True
POST00002109,29405052,True
POST00003181,20416038,True
POST00001691,5983022,True
POST00002110,10190380,True
POST00002323,6911095,True
POST00003303,9293136,True
POST00002744,7713575,True
POST00003264,6442121,True
POST00002782,2640189,True
POST00002665,3290781,True
POST00003146,2991515,True
POST00003186,15813005,True
POST00001939,1959405,True
POST00003254,9308572,True
POST00003790,11470407,True
POST00000675,7639321,True
POST00001968,3749056,True
POST00001801,493675,True
POST00000899,3574934,True
POST00001923,13932047,True
POST00003801,5879820,True
POST00002372,9883591,True
POST00002060,1349903,True
POST00003367,6426374,True
POST00003224,11262616,True
POST00000314,7295124,True
POST00000465,10327118,True
POST00000824,9116859,True
POST00002594,12861756,True
POST00001852,10100873,True
POST00002357,1174926,True
POST00002191,2139718,True
POST00000214,2235367,True
POST00001360,2207581,True
POST00000650,4215091,True
POST00000321,4157026,True
POST00000158,1858476,True
POST00000283,2497019,True
POST00000186,1964387,True
POST00000136,2021975,True
POST00001758,2026481,True
POST00000043,2725740,True
POST00002635,885620,True
POST00001598,2054757,True
POST00003453,2079094,True
POST00002948,1249847,True
POST00002392,863928,True
POST00002932,3210361,True
POST00001330,5953935,True
POST00000946,1378829,True
POST00003976,2476805,True
POST00001793,4199914,True
POST00002584,1147318,True
POST00000233,1553213,True
POST00000169,2061678,True
POST00001085,3344297,True
POST00000151,1690181,True
POST00000139,1565654,True
POST00000974,2869292,True
POST00003574,197124,True
POST00002431,7858868,True
POST00000134,1074236,True
POST00001909,2819998,True
POST00002036,6048830,True
POST00000238,3037825,True
POST00002271,1811352,True
POST00000135,1433407,True
POST00002726,2151027,True
POST00002628,2175824,True
POST00000111,3256422,True
POST00000172,5523433,True
POST00000261,24773412,True
POST00003833,9201930,True
POST00000792,6445553,True
POST00000284,31432434,True
POST00000633,2560943,True
POST00001041,31113455,True
POST00000084,7521807,True
POST00002220,13042588,True
POST00000484,5439862,True
POST00000012,1586811,True
POST00002639,3815659,True
POST00003884,6664873,True
POST00002660,10392980,True
POST00001365,1139783,True
POST00002444,9696542,True
POST00001750,6007287,True
POST00001839,8211919,True
POST00001815,6271482,True
POST00002578,12629966,True
POST00002135,1897391,True
POST00000200,616722,True
POST00002696,5490043,True
POST00000784,557547,True
POST00001613,5647826,True
POST00002971,668577,True
POST00000825,3895673,True
POST00000839,2450103,True
POST00001629,870964,True
POST00000058,492276,True
POST00001205,1221990,True
POST00001139,182068,True
POST00002214,4117948,True
POST00002150,2726758,True
POST00000182,1983872,True
POST00003926,811812,True
POST00001258,1210393,True
POST00001932,8201502,True
POST00003410,9306752,True
POST00001590,21328267,True
POST00002723,5327391,True
POST00001683,2433799,True
POST00002634,1930494,True
POST00002781,8621991,True
POST00003102,61262959,True
POST00003122,3225571,True
POST00003990,1952000,True
POST00002477,1942394,True
POST00000964,3511492,True
POST00002751,2811853,True
POST00002689,5954674,True
POST00002797,5407878,True
POST00000177,3155117,True
POST00002796,5424059,True
POST00001665,6121708,True
POST00002661,29948248,True
POST00000236,2408427,True
POST00000574,4350763,True
POST00003695,3940667,True
POST00003816,1724966,True
POST00003309,5922309,True
POST00002795,12230988,True
POST00001174,6521166,True
POST00003625,9993118,True
POST00002582,2709648,True
POST00002911,822962,True
POST00003924,2919710,True
POST00001199,1437129,True
POST00000221,4051537,True
POST00002076,2275826,True
POST00000427,10268652,True
POST00003396,801489,True
POST00003977,17467347,True
POST00000327,4172645,True
POST00003724,3087434,True
POST00001681,1752555,True
