pid,pred_blend,popularity
POST00003347,10.632758717586226,8.15
POST00001007,0.0,10.18
POST00003949,8.108007266338728,5.3
POST00001454,0.0,5.32
POST00001674,0.0,9.19
POST00003183,9.953714278855168,7.44
POST00002938,4.194342911862595,7.11
POST00002312,0.0,10.25
POST00001891,0.0,11.31
POST00001932,0.0,4.55
POST00000878,0.0,9.24
POST00002614,0.0,11.07
POST00001260,0.0,9.94
POST00002156,0.0,7.9
POST00003049,4.625502439926729,2.95
POST00000245,0.0,7.03
POST00003810,6.8714217631854,4.05
POST00000748,0.0,10.16
POST00003892,9.353076851193318,8.51
POST00000111,0.0,9.11
POST00003633,6.277438888702353,6.81
POST00000426,0.0,7.41
POST00001943,0.0,11.45
POST00000034,0.0,12.09
POST00002078,0.0,10.3
POST00000104,0.0,7.12
POST00000368,0.0,9.41
POST00002764,9.733789971806605,10.09
POST00002731,0.0,7.54
POST00001808,0.0,8.87
POST00000363,0.0,2.35
POST00000382,0.0,6.77
POST00002065,0.0,9.05
POST00003907,11.1808113219593,10.46
POST00000018,0.0,6.62
POST00000777,0.0,10.86
POST00000782,0.0,6.86
POST00002736,0.0,5.58
POST00001743,0.0,9.75
POST00001867,0.0,7.21
POST00003565,9.13058336748151,12.05
POST00002022,0.0,12.25
POST00001282,0.0,11.36
POST00003335,10.843419148419322,11.39
POST00002619,0.0,8.85
POST00001419,0.0,8.56
POST00001107,0.0,7.71
POST00002941,6.760345556924389,10.6
POST00003484,6.689002703093838,4.17
POST00002897,8.632849938480105,6.57
POST00002295,0.0,12.0
POST00002271,0.0,3.49
POST00000098,0.0,2.42
POST00000114,0.0,7.09
POST00000096,0.0,3.96
POST00002297,0.0,6.12
POST00001860,0.0,8.07
POST00000101,0.0,9.7
POST00003940,8.353557852327413,9.71
POST00002096,0.0,13.24
POST00001090,0.0,1.99
POST00000093,0.0,4.85
POST00002578,0.0,7.43
POST00003954,9.200478732785065,11.32
POST00001036,0.0,7.09
POST00000331,0.0,8.3
POST00001509,0.0,5.52
POST00003671,9.55175693455876,10.2
POST00000756,0.0,10.7
POST00001189,0.0,2.65
POST00002184,0.0,4.32
POST00003327,10.804134538991429,13.26
POST00000509,0.0,9.64
POST00000218,0.0,8.05
POST00001906,0.0,11.67
POST00003959,6.435754819546974,4.35
POST00001958,0.0,9.24
POST00001175,0.0,9.46
POST00000654,0.0,2.01
POST00002199,0.0,12.82
POST00001688,0.0,10.07
POST00002549,0.0,10.58
POST00000389,0.0,13.13
POST00002622,0.0,10.67
POST00003835,10.532777849922986,6.85
POST00003389,10.411125765146123,10.3
POST00002876,5.609120829663441,8.41
POST00003815,9.259791766658527,12.05
POST00002284,0.0,8.94
POST00002119,0.0,4.28
POST00001341,0.0,10.84
POST00001472,0.0,9.43
POST00000589,0.0,7.11
POST00000049,0.0,4.86
POST00001093,0.0,11.76
POST00002275,0.0,4.49
POST00003017,10.165924947038446,8.7
POST00003663,7.18161230058265,4.62
POST00001735,0.0,7.91
POST00002438,0.0,4.84
POST00001395,0.0,10.1
POST00002021,0.0,6.14
POST00000920,0.0,9.25
POST00001430,0.0,11.54
POST00002607,0.0,11.01
POST00000964,0.0,5.53
POST00002676,0.0,13.35
POST00002589,0.0,10.34
POST00003905,7.402931150827973,5.05
POST00003710,2.793101712277279,3.1
POST00000448,0.0,6.88
POST00001344,0.0,6.4
POST00002173,0.0,9.08
POST00002698,0.0,9.6
POST00000201,0.0,9.33
POST00002833,6.522605308039376,2.92
POST00003766,6.941097694154423,3.15
POST00002104,0.0,6.41
POST00001791,0.0,7.62
POST00001477,0.0,12.36
POST00003840,3.3810837098714295,4.33
POST00003328,11.202916347821814,11.16
POST00000229,0.0,1.36
POST00001655,0.0,7.69
POST00002953,7.866952884591603,10.63
POST00002140,0.0,10.74
POST00003960,9.523826258248565,9.67
POST00000693,0.0,10.01
POST00001120,0.0,11.26
POST00002993,8.544977764703894,7.07
POST00000021,0.0,12.12
POST00002177,0.0,9.57
POST00003973,10.348405265799034,10.98
POST00003601,9.781161946171675,11.76
POST00001873,0.0,7.96
POST00000659,0.0,2.21
POST00002587,0.0,7.39
POST00003095,6.837429888880423,7.49
POST00002451,0.0,9.97
POST00003175,7.2649836273360835,3.36
POST00002189,0.0,12.89
POST00000747,0.0,3.32
POST00001488,0.0,10.27
POST00000821,0.0,5.69
POST00000604,0.0,9.44
POST00000956,0.0,6.61
POST00001838,0.0,7.41
POST00002024,0.0,5.78
POST00003995,10.38543784425662,10.69
POST00003021,8.07565246569115,9.22
POST00001634,0.0,11.38
POST00000044,0.0,11.58
POST00001453,0.0,10.79
POST00002216,0.0,3.45
POST00001689,0.0,6.54
POST00000124,0.0,10.96
POST00002492,0.0,2.94
POST00003818,10.671453645753557,9.3
POST00002007,0.0,10.19
POST00003201,10.433429389582054,10.53
POST00002201,0.0,11.39
POST00001678,0.0,6.86
POST00001827,0.0,5.02
POST00002740,0.0,7.67
POST00002342,0.0,9.58
POST00002372,0.0,12.02
POST00003288,5.2799234684897804,4.67
POST00003048,6.350302770337288,7.28
POST00003674,10.887034147117978,13.05
POST00000670,0.0,6.85
POST00002181,0.0,7.01
POST00001328,0.0,3.78
POST00002362,0.0,9.13
POST00003274,8.596237598464583,7.31
POST00000653,0.0,2.96
POST00003223,11.353813577805463,11.29
POST00002550,0.0,5.0
POST00002720,0.0,8.03
POST00000987,0.0,8.26
POST00003786,7.4312378725162835,5.48
POST00000417,0.0,10.47
POST00001181,0.0,10.76
POST00002379,0.0,8.78
POST00002437,0.0,12.53
POST00001287,0.0,10.98
POST00002395,0.0,8.7
POST00002540,0.0,4.0
POST00000745,0.0,8.72
POST00001748,0.0,1.97
POST00000934,0.0,7.83
POST00002308,0.0,10.94
POST00002512,0.0,6.98
POST00001733,0.0,10.77
POST00001312,0.0,5.09
POST00003432,7.7709311664118825,10.48
POST00003382,8.918102999007694,9.17
POST00002771,5.752860429038051,8.13
POST00002084,0.0,4.69
POST00003423,10.193539997677506,10.43
POST00001272,0.0,11.46
POST00003785,9.575129732125589,9.19
POST00001087,0.0,1.27
POST00003177,8.785009142986777,10.2
POST00000515,0.0,3.16
POST00002287,0.0,7.83
POST00002048,0.0,3.21
POST00001590,0.0,5.92
POST00001058,0.0,9.94
POST00001671,0.0,8.92
POST00000813,0.0,2.65
POST00000532,0.0,11.28
POST00001821,0.0,3.25
POST00000510,0.0,7.86
POST00003485,8.194551168588445,8.27
POST00000324,0.0,9.76
POST00000421,0.0,9.34
POST00001868,0.0,4.75
POST00003735,7.488742245195366,5.4
POST00002393,0.0,11.0
POST00002506,0.0,10.9
POST00003354,8.021594847292784,9.05
POST00002128,0.0,10.73
POST00003828,7.830293710989813,11.47
POST00002212,0.0,3.41
POST00003878,9.989559718362534,9.32
POST00002722,0.0,8.43
POST00000230,0.0,8.36
POST00000861,0.0,5.23
POST00002606,0.0,11.55
POST00000986,0.0,8.63
POST00002013,0.0,11.24
POST00002541,0.0,7.78
POST00002091,0.0,7.29
POST00003324,10.09482438341221,11.59
POST00000952,0.0,6.96
POST00000527,0.0,2.52
POST00000151,0.0,7.73
POST00001439,0.0,11.2
POST00003851,10.319560538120642,6.48
POST00000567,0.0,6.36
POST00003092,8.85960305745456,11.04
POST00001574,0.0,4.13
POST00002515,0.0,9.35
POST00002985,7.651567786847186,11.45
POST00000074,0.0,7.18
POST00001637,0.0,9.77
POST00002133,0.0,8.99
POST00002102,0.0,5.92
POST00002466,0.0,7.37
POST00001516,0.0,8.98
POST00000496,0.0,9.05
POST00003038,10.38401822604695,11.4
POST00000513,0.0,10.32
POST00000721,0.0,9.72
POST00001613,0.0,5.29
POST00000165,0.0,9.66
POST00001518,0.0,10.29
POST00003533,9.739857681170365,12.86
POST00001614,0.0,5.11
POST00002842,10.180838410743476,11.89
POST00000650,0.0,10.06
POST00002420,0.0,6.94
POST00001825,0.0,10.17
POST00003804,9.355831192901354,10.16
POST00001448,0.0,3.58
POST00001402,0.0,11.12
POST00001773,0.0,11.56
POST00000993,0.0,11.65
POST00003690,8.354273003547684,5.89
POST00002519,0.0,9.36
POST00001476,0.0,3.06
POST00002072,0.0,10.3
POST00003023,10.815058827208738,8.73
POST00002883,7.708614183734614,10.54
POST00000341,0.0,9.42
POST00003890,10.91925622249235,10.21
POST00001228,0.0,1.36
POST00003002,7.5801662188452275,3.21
POST00002093,0.0,8.62
POST00002018,0.0,10.89
POST00003137,8.615662494105216,9.84
POST00002004,0.0,13.2
POST00001626,0.0,9.21
POST00001744,0.0,10.9
POST00000234,0.0,6.11
POST00000815,0.0,10.0
POST00001862,0.0,10.14
POST00002991,9.27425271157896,12.0
POST00003470,5.999156763853908,8.03
POST00002628,0.0,5.55
POST00000955,0.0,7.59
POST00000310,0.0,3.2
POST00002783,7.364087875106335,10.28
POST00001190,0.0,10.93
POST00003957,10.047279328650376,10.84
POST00000832,0.0,6.28
POST00001710,0.0,3.6
POST00000488,0.0,10.41
POST00002110,0.0,8.16
POST00000401,0.0,4.38
POST00001029,0.0,11.55
POST00003005,4.583492395172156,6.78
POST00002629,0.0,7.52
POST00001431,0.0,5.45
POST00002478,0.0,12.83
POST00001766,0.0,10.37
POST00001996,0.0,6.11
POST00001537,0.0,7.26
POST00000622,0.0,9.62
POST00000835,0.0,5.92
POST00001223,0.0,6.0
POST00002839,11.85567972424094,10.34
POST00003852,10.834403925378552,10.5
POST00001730,0.0,10.05
POST00003216,7.9583079578981755,8.14
POST00001484,0.0,9.73
POST00001976,0.0,10.46
POST00000724,0.0,11.47
POST00000811,0.0,6.03
POST00002733,0.0,11.93
POST00000943,0.0,12.45
POST00001205,0.0,3.34
POST00000046,0.0,10.67
POST00000141,0.0,12.26
POST00001193,0.0,11.19
POST00001910,0.0,5.58
POST00003908,5.782308696321337,6.82
POST00003508,10.654182386335936,12.82
POST00002894,10.398504389320685,9.05
POST00001106,0.0,10.27
POST00002957,7.6878977133183515,8.41
POST00000269,0.0,5.47
POST00002329,0.0,4.28
POST00001194,0.0,11.59
POST00000775,0.0,9.58
POST00003652,8.788888175529376,10.34
POST00001462,0.0,1.36
POST00003270,7.6261758538220334,7.67
POST00001536,0.0,10.59
POST00002031,0.0,8.08
POST00000928,0.0,9.52
POST00003515,7.926106307747885,5.07
POST00001741,0.0,11.08
POST00000978,0.0,13.35
POST00000005,0.0,5.93
POST00000826,0.0,2.52
POST00003088,9.108290508594266,9.75
POST00000685,0.0,8.18
POST00003715,8.112529569154006,11.53
POST00002581,0.0,6.02
POST00002467,0.0,7.95
POST00000543,0.0,10.19
POST00002087,0.0,8.53
POST00002696,0.0,3.83
POST00001486,0.0,5.01
POST00001032,0.0,4.74
POST00000223,0.0,8.96
POST00002915,7.6829656669076964,7.33
POST00002447,0.0,9.73
POST00000909,0.0,2.28
POST00002933,8.417589025003016,10.83
POST00003719,10.396980274245589,12.04
POST00003903,8.733916630656179,9.72
POST00001068,0.0,4.86
POST00000394,0.0,6.51
POST00001292,0.0,8.96
POST00002380,0.0,5.7
POST00003611,9.05269883898112,13.26
POST00002909,5.37662384060105,7.23
POST00000731,0.0,9.3
POST00001816,0.0,8.34
POST00000899,0.0,9.49
POST00001056,0.0,11.0
POST00003254,7.09442573813548,6.46
POST00001992,0.0,11.09
POST00003833,10.136180654255016,6.24
POST00003375,9.667819302962219,11.26
POST00002638,0.0,8.55
POST00003436,11.555157702564554,10.95
POST00001851,0.0,9.99
POST00001942,0.0,8.41
POST00000980,0.0,6.12
POST00003495,10.20186747113903,10.9
POST00001219,0.0,10.28
POST00001585,0.0,9.2
POST00002418,0.0,11.27
POST00001531,0.0,6.73
POST00000939,0.0,11.48
POST00002124,0.0,12.66
POST00003814,10.176052366954378,7.04
POST00003452,3.8609769681058,3.48
POST00000051,0.0,8.3
POST00002711,0.0,11.64
POST00001161,0.0,11.62
POST00002573,0.0,6.59
POST00002579,0.0,6.58
POST00002330,0.0,6.81
POST00003139,8.782271018319458,12.21
POST00003510,5.141462347293874,4.4
POST00001146,0.0,2.34
POST00001091,0.0,9.71
POST00001951,0.0,5.86
POST00001466,0.0,9.12
POST00001691,0.0,9.02
POST00002373,0.0,8.85
POST00002877,8.816642001453442,11.96
POST00003022,5.087784301924591,1.97
POST00001221,0.0,11.38
POST00000007,0.0,3.71
POST00001670,0.0,10.02
POST00002099,0.0,8.63
POST00002901,10.117194569308882,4.95
POST00000672,0.0,6.56
POST00003464,8.747978987915413,7.29
POST00001829,0.0,8.07
POST00003465,11.839473530047622,9.99
POST00001334,0.0,7.82
POST00002891,9.08230363008543,12.23
POST00002477,0.0,4.11
POST00000967,0.0,10.87
POST00002005,0.0,6.05
POST00003764,7.539489707877992,10.25
POST00001057,0.0,4.69
POST00002668,0.0,7.05
POST00003567,10.19351921096388,8.08
POST00002472,0.0,10.76
POST00001986,0.0,7.94
POST00003409,8.99927779501632,9.86
POST00001638,0.0,6.0
POST00000990,0.0,3.84
POST00000295,0.0,10.49
POST00003078,9.324226845471639,7.26
POST00003695,4.976719294469031,5.38
POST00003006,7.690555015686959,8.3
POST00003264,8.005821804642453,10.09
POST00002660,0.0,7.05
POST00003826,2.8638166767522106,2.56
POST00001024,0.0,5.64
POST00001500,0.0,8.02
POST00000912,0.0,7.16
POST00003723,9.800354080728793,12.05
POST00002881,11.147550596829022,11.2
POST00001532,0.0,9.44
POST00001465,0.0,11.64
POST00000088,0.0,5.97
POST00001236,0.0,8.94
POST00002888,3.3886243626903507,5.67
POST00000908,0.0,11.2
POST00002223,0.0,3.02
POST00001601,0.0,1.4
POST00001001,0.0,6.23
POST00002973,7.144395479176957,5.76
POST00002116,0.0,1.74
POST00000464,0.0,9.78
POST00001407,0.0,3.59
POST00002137,0.0,11.79
POST00001600,0.0,9.82
POST00002790,6.4164915320200935,6.05
POST00002569,0.0,4.18
POST00002074,0.0,8.06
POST00000473,0.0,8.65
POST00001263,0.0,2.09
POST00003251,6.202831102286186,6.08
POST00000469,0.0,4.93
POST00003692,5.809821216869881,6.93
POST00000655,0.0,7.79
POST00001995,0.0,6.07
POST00000456,0.0,8.92
POST00003996,9.125030552537794,4.13
POST00002424,0.0,7.92
POST00000705,0.0,9.18
POST00000291,0.0,3.89
POST00002245,0.0,11.72
POST00000467,0.0,6.46
POST00000279,0.0,5.95
POST00003360,3.975410287057133,6.0
POST00003782,9.385095527611378,10.63
POST00001672,0.0,10.88
POST00002217,0.0,5.53
POST00000162,0.0,8.98
POST00001815,0.0,7.31
POST00003426,7.945775608058414,10.32
POST00002384,0.0,8.84
POST00003076,8.888449383288448,9.94
POST00003326,9.74949955690975,8.57
POST00001629,0.0,5.39
POST00002480,0.0,10.44
POST00001909,0.0,6.66
POST00003860,7.460331068296595,5.13
POST00003758,8.918085395792415,9.12
POST00001283,0.0,11.96
POST00001357,0.0,9.46
POST00000923,0.0,4.31
POST00002365,0.0,11.82
POST00000886,0.0,7.41
POST00000100,0.0,1.5
POST00002603,0.0,12.42
POST00001987,0.0,10.27
POST00003974,10.07754561581934,9.31
POST00001944,0.0,3.39
POST00000794,0.0,12.15
POST00000400,0.0,5.79
POST00003554,9.607277917271832,10.83
POST00002030,0.0,8.02
POST00002634,0.0,6.89
POST00001738,0.0,6.67
POST00001094,0.0,11.05
POST00002101,0.0,10.2
POST00000788,0.0,3.47
POST00000037,0.0,9.8
POST00001969,0.0,10.97
POST00000669,0.0,12.95
POST00001878,0.0,12.01
POST00001377,0.0,9.42
POST00000242,0.0,2.15
POST00000652,0.0,10.32
POST00002870,8.938917229012015,10.13
POST00001667,0.0,13.15
POST00002049,0.0,11.12
POST00003558,6.356267241315206,4.07
POST00001572,0.0,10.97
POST00000303,0.0,12.67
POST00002309,0.0,9.36
POST00001903,0.0,8.88
POST00001429,0.0,11.93
POST00003267,11.09015244053263,9.65
POST00002610,0.0,6.6
POST00001396,0.0,7.24
POST00001172,0.0,8.91
POST00000696,0.0,3.18
POST00003884,10.042381528353765,7.17
POST00003054,7.262651671280957,7.91
POST00003699,9.766988839665519,9.14
POST00001038,0.0,9.77
POST00001863,0.0,9.95
POST00002375,0.0,6.07
POST00003428,10.880376199950724,11.7
POST00001805,0.0,9.36
POST00003463,9.37895202659634,11.21
POST00003312,8.970394796180736,5.52
POST00000684,0.0,5.16
POST00001132,0.0,7.58
POST00002179,0.0,4.55
POST00001962,0.0,6.82
POST00003224,11.142814173718993,12.41
POST00002834,8.981114215754843,10.91
POST00001096,0.0,10.57
POST00003836,10.216081044751553,9.08
POST00001239,0.0,10.62
POST00001756,0.0,5.06
POST00002414,0.0,10.9
POST00003307,10.023463832168943,10.65
POST00001479,0.0,10.8
POST00000332,0.0,7.31
POST00000771,0.0,5.97
POST00002306,0.0,11.57
POST00003469,10.972389193554442,10.99
POST00003301,8.720655873266539,9.67
POST00001556,0.0,8.1
POST00003293,8.63067602486354,8.63
POST00001515,0.0,6.28
POST00000529,0.0,6.67
POST00001966,0.0,7.78
POST00002804,7.132443682740696,5.65
POST00002955,8.324135250705028,8.95
POST00001150,0.0,10.59
POST00003315,10.279599263180227,10.7
POST00000761,0.0,12.02
POST00000885,0.0,13.14
POST00002457,0.0,11.46
POST00002641,0.0,13.35
POST00001813,0.0,5.05
POST00000073,0.0,12.37
POST00000314,0.0,9.36
POST00003500,11.595564615864717,13.35
POST00003505,10.928535218714508,11.82
POST00003125,9.566978836086296,7.05
POST00002154,0.0,8.44
POST00000944,0.0,6.93
POST00001918,0.0,9.51
POST00003290,9.218162039885177,11.79
POST00000224,0.0,10.58
POST00003802,8.68716514249969,10.13
POST00003001,6.720724878610215,4.9
POST00002821,8.080957247835647,9.7
POST00001051,0.0,9.0
POST00001543,0.0,2.46
POST00001558,0.0,4.35
POST00002730,0.0,2.16
POST00000393,0.0,9.92
POST00001109,0.0,10.05
POST00003427,7.719595688931943,5.09
POST00000048,0.0,8.32
POST00001857,0.0,8.93
POST00000516,0.0,6.51
POST00003761,9.712077656441474,12.33
POST00003805,7.840655936220765,8.82
POST00001923,0.0,9.65
POST00002242,0.0,9.67
POST00003754,8.156526012585784,7.14
POST00003156,8.41869320424468,7.73
POST00001281,0.0,5.6
POST00000667,0.0,11.1
POST00002090,0.0,5.85
POST00002553,0.0,8.32
POST00001684,0.0,11.2
POST00000563,0.0,10.91
POST00003299,8.568771164137454,9.78
POST00003105,5.748676070249616,8.97
POST00003499,9.228552212025098,10.76
POST00002729,0.0,7.39
POST00003790,7.181183280588054,9.25
POST00000188,0.0,9.79
POST00002386,0.0,7.31
POST00002656,0.0,3.45
POST00002763,10.105722641100575,11.15
POST00003074,3.964073127419508,3.56
POST00002773,7.393577291490071,6.49
POST00002023,0.0,11.62
POST00002015,0.0,3.94
POST00002679,0.0,8.68
POST00002231,0.0,10.63
POST00003784,11.02914967007477,11.12
POST00003405,9.07383695336858,9.58
POST00000597,0.0,9.06
POST00001686,0.0,1.65
POST00003993,9.122199363531244,9.74
POST00000580,0.0,9.05
POST00001333,0.0,9.62
POST00003371,2.6101996344138954,2.53
POST00003985,10.05667086701907,9.1
POST00002286,0.0,10.58
POST00003383,7.139398089717876,8.59
POST00000857,0.0,11.83
POST00002233,0.0,7.47
POST00003032,6.616560900759313,9.69
POST00002650,0.0,7.82
POST00003530,10.904694717619908,12.29
POST00003535,7.934623743502107,10.66
POST00001399,0.0,2.01
POST00000185,0.0,11.79
POST00002666,0.0,9.65
POST00001370,0.0,12.15
POST00002970,7.2643452020304355,9.73
POST00003229,10.841757407561742,12.72
POST00000055,0.0,10.38
POST00002350,0.0,10.68
POST00000323,0.0,8.12
POST00003546,9.088878914609607,10.85
POST00002238,0.0,10.92
POST00000355,0.0,4.21
POST00003729,8.923728673885925,9.83
POST00003473,7.579404278007948,8.88
POST00002716,0.0,3.79
POST00003915,9.570351100806985,8.78
POST00002534,0.0,7.91
POST00002220,0.0,4.64
POST00003461,6.919774518353438,3.79
POST00003891,5.859857487741797,5.86
POST00002256,0.0,10.63
POST00003365,11.425693092253892,13.21
POST00002213,0.0,8.97
POST00003182,11.23625209948757,12.11
POST00002521,0.0,10.36
POST00000288,0.0,6.05
POST00000297,0.0,1.78
POST00002138,0.0,7.72
POST00002958,4.208481654594697,3.38
POST00000318,0.0,1.98
POST00000552,0.0,5.46
POST00003235,9.694671854214434,8.27
POST00000408,0.0,3.84
POST00002296,0.0,9.2
POST00003199,9.136347008768986,8.74
POST00003630,8.989469769951077,12.13
POST00000701,0.0,5.76
POST00002808,9.986872639958692,11.85
POST00001498,0.0,9.05
POST00002697,0.0,9.19
POST00000574,0.0,6.46
POST00003081,7.73499221732484,6.49
POST00003325,6.9506260615601905,8.05
POST00003131,7.416530475917554,9.96
POST00003933,11.0196278094011,10.65
POST00002360,0.0,7.96
POST00001216,0.0,4.41
POST00002905,8.66420913655795,12.2
POST00000095,0.0,12.44
POST00001408,0.0,9.35
POST00001420,0.0,7.91
POST00001541,0.0,2.45
POST00000749,0.0,9.82
POST00003586,9.875848894544905,9.11
POST00001110,0.0,7.39
POST00001750,0.0,5.84
POST00000772,0.0,7.12
POST00002247,0.0,11.2
POST00001701,0.0,6.69
POST00002126,0.0,8.97
POST00001631,0.0,7.22
POST00001206,0.0,1.45
POST00000059,0.0,5.41
POST00002735,0.0,9.47
POST00000195,0.0,10.05
POST00002260,0.0,10.18
POST00000607,0.0,9.59
POST00002585,0.0,8.81
POST00003004,8.43569331499374,8.81
POST00000609,0.0,4.7
POST00002052,0.0,5.48
POST00000606,0.0,9.72
POST00001011,0.0,6.54
POST00002100,0.0,8.01
POST00000630,0.0,12.95
POST00003823,8.025399193540716,5.69
POST00001770,0.0,6.77
POST00003367,9.036633409226745,12.26
POST00000377,0.0,10.19
POST00000791,0.0,11.28
POST00002443,0.0,8.15
POST00002820,10.18630838711139,6.75
POST00001881,0.0,6.9
POST00000143,0.0,10.3
POST00001384,0.0,5.38
POST00002182,0.0,11.53
POST00002652,0.0,2.72
POST00001227,0.0,11.44
POST00000198,0.0,11.22
POST00001218,0.0,9.68
POST00003112,8.145404704827591,8.78
POST00002211,0.0,2.64
POST00001209,0.0,5.09
POST00002336,0.0,10.91
POST00002334,0.0,8.14
POST00000028,0.0,5.28
POST00003450,9.299769743811495,10.03
POST00002095,0.0,8.21
POST00001931,0.0,5.35
POST00003258,8.341917442791617,11.54
POST00002161,0.0,3.57
POST00001102,0.0,6.68
POST00002778,9.518904694281385,10.93
POST00003806,9.211740777492848,8.37
POST00001544,0.0,10.78
POST00003366,5.208164151535698,5.45
POST00002139,0.0,5.99
POST00000871,0.0,4.39
POST00003147,8.100933624236076,8.71
POST00003080,10.044586630223044,11.75
POST00001623,0.0,13.07
POST00000664,0.0,6.55
POST00002645,0.0,5.46
POST00002341,0.0,6.33
POST00000579,0.0,9.91
POST00003705,9.04979818643528,8.3
POST00000284,0.0,6.05
POST00001168,0.0,11.72
POST00000189,0.0,5.4
POST00001467,0.0,3.27
POST00003020,10.215376809065617,12.46
POST00002058,0.0,8.05
POST00000383,0.0,10.8
POST00003506,10.58530019921942,8.02
POST00003746,8.31519697317643,7.69
POST00000746,0.0,7.98
POST00000490,0.0,10.9
POST00003944,6.592214520641283,4.27
POST00001837,0.0,9.87
POST00002781,8.323858715008477,6.95
POST00000181,0.0,12.06
POST00003337,8.086809091681943,4.93
POST00000125,0.0,11.57
POST00000843,0.0,12.25
POST00001767,0.0,6.38
POST00001461,0.0,9.21
POST00000816,0.0,7.24
POST00003717,10.50639855779967,10.1
POST00000876,0.0,8.91
POST00003803,10.615147708774387,11.41
POST00002828,10.351203620442837,11.69
POST00003689,7.851009406210906,4.38
POST00000080,0.0,6.96
POST00000466,0.0,10.94
POST00003198,3.581044914924253,2.24
POST00000962,0.0,3.07
POST00000872,0.0,13.21
POST00003514,10.652245025419491,10.41
POST00000072,0.0,6.06
POST00001261,0.0,9.94
POST00001814,0.0,4.77
POST00001020,0.0,9.78
POST00000621,0.0,8.36
POST00000268,0.0,3.39
POST00003845,7.470422794466849,5.29
POST00002823,8.489314012506052,10.75
POST00000643,0.0,9.47
POST00001812,0.0,10.17
POST00000481,0.0,6.96
POST00003886,8.270848037106044,8.75
POST00003443,5.365485046453209,3.95
POST00003268,11.00547813188073,13.35
POST00003763,10.576263321017343,12.52
POST00002782,6.970909597382696,10.3
POST00002692,0.0,4.23
POST00003013,9.208641337510224,11.2
POST00001116,0.0,2.34
POST00000391,0.0,11.8
POST00003679,9.04655107221608,4.68
POST00000330,0.0,12.52
POST00003999,8.422872334496542,8.19
POST00002902,10.864495043975381,12.58
POST00003777,10.666436808611376,9.84
POST00002374,0.0,10.27
POST00002109,0.0,8.76
POST00002500,0.0,8.67
POST00002597,0.0,10.87
POST00000094,0.0,6.5
POST00001890,0.0,10.38
POST00001645,0.0,5.16
POST00000781,0.0,7.57
POST00002841,11.437148779294102,11.28
POST00003610,9.603297661657733,11.23
POST00002840,7.636735799325772,7.94
POST00000679,0.0,7.62
POST00001405,0.0,10.37
POST00002713,0.0,7.03
POST00002523,0.0,3.59
POST00003474,7.777631742932595,6.93
POST00003149,10.662362328031543,10.04
POST00000838,0.0,11.46
POST00003496,9.928543062343733,11.51
POST00003050,9.59910398874177,11.02
POST00002608,0.0,3.57
POST00001648,0.0,8.94
POST00001078,0.0,11.42
POST00000535,0.0,4.28
POST00001783,0.0,12.19
POST00000219,0.0,5.86
POST00001771,0.0,6.12
POST00003207,9.351620052363186,10.05
POST00003406,8.734687353475474,8.63
POST00000443,0.0,8.0
POST00003598,8.803215606898576,12.15
POST00001182,0.0,11.2
POST00002567,0.0,9.14
POST00003986,2.998353221269367,4.24
POST00000036,0.0,5.68
POST00003600,8.64553637889547,6.33
POST00002602,0.0,10.91
POST00003333,6.724793894299573,7.42
POST00000933,0.0,11.69
POST00003697,9.230194500466359,7.87
POST00003498,10.847785313648814,9.8
POST00003751,9.974160651063414,8.07
POST00001950,0.0,6.71
POST00001752,0.0,11.82
POST00001747,0.0,9.99
POST00000852,0.0,6.62
POST00003399,8.663859416346344,10.13
POST00003787,10.64218868615113,11.92
POST00001833,0.0,10.46
POST00002322,0.0,9.13
POST00000827,0.0,13.11
POST00002307,0.0,10.1
POST00000792,0.0,5.49
POST00003477,10.021175631763596,11.91
POST00002787,6.505938571712384,7.07
POST00001615,0.0,7.19
POST00003869,9.452534333572892,11.95
POST00003678,9.106715412910013,8.45
POST00002686,0.0,4.09
POST00001736,0.0,11.5
POST00001724,0.0,8.85
POST00001042,0.0,3.21
POST00003726,6.516555393900004,4.44
POST00002324,0.0,10.51
POST00003562,9.34713605836203,9.78
POST00001769,0.0,11.11
POST00003377,6.870550573158516,3.46
POST00003872,9.095869170466834,7.98
POST00002689,0.0,7.1
POST00003895,8.077276537886425,8.24
POST00001177,0.0,5.55
POST00003181,11.773208690065378,13.07
POST00002351,0.0,5.92
POST00000128,0.0,10.5
POST00001627,0.0,11.4
POST00000602,0.0,11.86
POST00000584,0.0,9.57
POST00002294,0.0,2.95
POST00002988,11.35709450505751,11.71
POST00001887,0.0,7.14
POST00000449,0.0,5.51
POST00003114,8.684004066329047,9.61
POST00002439,0.0,8.87
POST00000054,0.0,9.92
POST00001311,0.0,5.74
POST00001535,0.0,6.85
POST00002315,0.0,10.55
POST00002678,0.0,7.3
POST00002320,0.0,5.5
POST00003668,10.773840387988521,8.96
POST00002752,0.0,11.0
POST00002990,10.81600015445519,6.14
POST00003102,3.996245354934958,4.65
POST00000663,0.0,12.34
POST00001763,0.0,11.15
POST00000085,0.0,4.48
POST00002234,0.0,11.51
POST00002143,0.0,7.12
POST00000462,0.0,8.3
POST00002159,0.0,6.13
POST00001840,0.0,2.48
POST00003712,9.291632484267756,10.83
POST00003958,8.359382507174564,7.35
POST00001482,0.0,3.9
POST00001179,0.0,6.91
POST00001896,0.0,10.93
